0,0.000528044717511
1,0.000445628898341
2,0.000462403799588
3,0.000478084685536
4,0.000452192990133
5,0.000451828318367
6,0.000479908044367
7,0.000439794150081
8,0.000468603219614
9,0.000476625998471
10,0.000443440867744
11,0.000509811129199
12,0.000443076195978
13,0.000468603219614
14,0.000460945112523
15,0.000456569051328
16,0.000439429478315
17,0.000518198579822
18,0.000443076195977
19,0.000533514794004
20,0.0005367968399
21,0.000458392410159
22,0.000451098974835
23,0.000476990670237
24,0.000444899554809
25,0.000480272716134
26,0.000440158821848
27,0.000436512104185
28,0.000557947802342
29,0.000439794150082
30,0.000488660166757
31,0.000439794150081
32,0.000520021938653
33,0.000436147432419
34,0.00046605051725
35,0.00044672291364
36,0.000471155921978
37,0.000445993570108
38,0.000658232538057
39,0.000441617508913
40,0.0013598610163
41,0.000503976380939
42,0.000668808019278
43,0.000516010549225
44,0.000432865386523
45,0.000475531983172
46,0.00107067630567
47,0.000639998949745
48,0.000547736992887
49,0.000585662856576
50,0.000444899554809
51,0.00050579973977
52,0.000476261326705
53,0.000972579600553
54,0.000436876775952
55,0.000478449357303
56,0.000435782760653
57,0.000545184290524
58,0.000667349332213
59,0.000509081785666
60,0.000543725603459
61,0.000455839707796
62,0.000509081785666
63,0.000462768471354
64,0.000448910944237
65,0.000501423678575
66,0.000443440867744
67,0.000449275616004
68,0.000783314953876
69,0.000510175800965
70,0.00091277343089
71,0.000455839707796
72,0.000610825208446
73,0.000536796839901
74,0.000484648777328
75,0.00044672291364
76,0.000501788350342
77,0.000451463646601
78,0.000457298394861
79,0.000442711524211
80,0.00044964028777
81,0.000450734303069
82,0.00045547503603
83,0.000463497814887
84,0.000477355342004
85,0.000450369631302
86,0.000452192990133
87,0.000487201479692
88,0.000585662856576
89,0.000486472136159
90,0.000584568841277
91,0.000471520593744
92,0.000471155921978
93,0.000513457846861
94,0.00043797079125
95,0.00059113293307
96,0.000520021938653
97,0.000485742792628
98,0.000445993570107
99,0.000454745692497
100,0.000486107464393
101,0.000470426578445
102,0.000485378120861
103,0.000465321173718
104,0.000441617508913
105,0.000666255316915
106,0.000518563251588
107,0.00044672291364
108,0.000436876775952
109,0.0010174342278
110,0.000441252837146
111,0.000839474405877
112,0.000489389510289
113,0.000447087585406
114,0.000442711524211
115,0.000540443557563
116,0.000820146802266
117,0.000504341052705
118,0.000540078885797
119,0.000507987770368
120,0.000444899554809
121,0.000457663066626
122,0.00047480263964
123,0.000454745692497
124,0.000445264226576
125,0.00046714453255
126,0.000571805329459
127,0.000710380600629
128,0.000832180970551
129,0.000506893755069
130,0.000665161301616
131,0.000486472136159
132,0.00048246074673
133,0.000447452257172
134,0.000525492015147
135,0.00047188526551
136,0.00044672291364
137,0.000444899554808
138,0.000439429478315
139,0.000455475036029
140,0.000439794150082
141,0.000507258426835
142,0.000476261326705
143,0.000951793309878
144,0.000448181600705
145,0.000442346852445
146,0.000439429478315
147,0.000450369631302
148,0.00044964028777
149,0.000555030428212
150,0.000485742792628
151,0.000477355342004
152,0.000447816928938
153,0.000568523283563
154,0.000444899554809
155,0.000439794150081
156,0.000661149912187
